2026-04-15 11:20:45 - INFO - Experiment Name: exp_01
2026-04-15 11:20:45 - INFO - Starting training pipeline...
2026-04-15 11:20:46 - INFO - Using device: cuda
2026-04-15 11:20:46 - INFO - Seed is set to 42
2026-04-15 11:20:47 - INFO - Loss: BCEWithLogitsLoss()
2026-04-15 11:20:47 - INFO - LR: 0.001
2026-04-15 13:54:41 - INFO - Epoch 55/500 | Train Loss: 0.0127 | Val Loss: 0.0002 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 14:30:35 - INFO - Epoch 56/500 | Train Loss: 0.0124 | Val Loss: 0.0009 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 14:44:33 - INFO - Epoch 57/500 | Train Loss: 0.0166 | Val Loss: 0.0056 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 14:48:19 - INFO - Epoch 58/500 | Train Loss: 0.0067 | Val Loss: 0.0020 | Precision: 0.9973 | Recall: 1.0000
2026-04-15 14:51:55 - INFO - Epoch 59/500 | Train Loss: 0.0046 | Val Loss: 0.0011 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 14:55:36 - INFO - Epoch 60/500 | Train Loss: 0.0274 | Val Loss: 0.0062 | Precision: 0.9973 | Recall: 1.0000
2026-04-15 14:59:10 - INFO - Epoch 61/500 | Train Loss: 0.0179 | Val Loss: 0.2172 | Precision: 0.9837 | Recall: 1.0000
2026-04-15 15:33:57 - INFO - Epoch 62/500 | Train Loss: 0.0093 | Val Loss: 0.0997 | Precision: 0.9864 | Recall: 0.9972
2026-04-15 17:32:29 - INFO - Epoch 63/500 | Train Loss: 0.0050 | Val Loss: 0.0113 | Precision: 0.9891 | Recall: 0.9972
2026-04-15 17:34:42 - INFO - Epoch 64/500 | Train Loss: 0.0071 | Val Loss: 0.0128 | Precision: 0.9945 | Recall: 0.9945
2026-04-15 17:36:39 - INFO - Epoch 65/500 | Train Loss: 0.0115 | Val Loss: 0.0249 | Precision: 0.9837 | Recall: 1.0000
2026-04-15 17:38:26 - INFO - Epoch 66/500 | Train Loss: 0.0091 | Val Loss: 0.0197 | Precision: 0.9972 | Recall: 0.9972
2026-04-15 17:40:10 - INFO - Epoch 67/500 | Train Loss: 0.0174 | Val Loss: 0.0050 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 17:41:50 - INFO - Epoch 68/500 | Train Loss: 0.0168 | Val Loss: 0.0106 | Precision: 0.9864 | Recall: 1.0000
2026-04-15 17:43:32 - INFO - Epoch 69/500 | Train Loss: 0.0077 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 17:45:08 - INFO - Epoch 70/500 | Train Loss: 0.1584 | Val Loss: 0.0048 | Precision: 0.9972 | Recall: 0.9972
2026-04-15 17:46:43 - INFO - Epoch 71/500 | Train Loss: 0.0124 | Val Loss: 0.0011 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 17:48:15 - INFO - Epoch 72/500 | Train Loss: 0.0082 | Val Loss: 0.0012 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 17:49:41 - INFO - Epoch 73/500 | Train Loss: 0.0039 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 17:51:06 - INFO - Epoch 74/500 | Train Loss: 0.0077 | Val Loss: 0.0015 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 17:52:31 - INFO - Epoch 75/500 | Train Loss: 0.0067 | Val Loss: 0.0005 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 17:54:00 - INFO - Epoch 76/500 | Train Loss: 0.0068 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 17:55:21 - INFO - Epoch 77/500 | Train Loss: 0.0105 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 17:56:44 - INFO - Epoch 78/500 | Train Loss: 0.0137 | Val Loss: 0.0039 | Precision: 1.0000 | Recall: 0.9945
2026-04-15 17:58:00 - INFO - Epoch 79/500 | Train Loss: 0.0021 | Val Loss: 0.0074 | Precision: 1.0000 | Recall: 0.9945
2026-04-15 17:59:15 - INFO - Epoch 80/500 | Train Loss: 0.0091 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:00:28 - INFO - Epoch 81/500 | Train Loss: 0.0141 | Val Loss: 0.0083 | Precision: 0.9973 | Recall: 1.0000
2026-04-15 18:01:40 - INFO - Epoch 82/500 | Train Loss: 0.0160 | Val Loss: 0.0002 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:02:52 - INFO - Epoch 83/500 | Train Loss: 0.0076 | Val Loss: 0.0034 | Precision: 0.9973 | Recall: 1.0000
2026-04-15 18:04:02 - INFO - Epoch 84/500 | Train Loss: 0.0061 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:05:13 - INFO - Epoch 85/500 | Train Loss: 0.0052 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:06:23 - INFO - Epoch 86/500 | Train Loss: 0.0126 | Val Loss: 0.0018 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 18:07:33 - INFO - Epoch 87/500 | Train Loss: 0.0079 | Val Loss: 0.0003 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:08:42 - INFO - Epoch 88/500 | Train Loss: 0.0103 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:09:52 - INFO - Epoch 89/500 | Train Loss: 0.0069 | Val Loss: 0.0039 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 18:11:03 - INFO - Epoch 90/500 | Train Loss: 0.0049 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:12:13 - INFO - Epoch 91/500 | Train Loss: 0.0126 | Val Loss: 0.0063 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 18:13:23 - INFO - Epoch 92/500 | Train Loss: 0.0085 | Val Loss: 0.0102 | Precision: 1.0000 | Recall: 0.9945
2026-04-15 18:14:32 - INFO - Epoch 93/500 | Train Loss: 0.0142 | Val Loss: 0.0020 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:15:42 - INFO - Epoch 94/500 | Train Loss: 0.0101 | Val Loss: 0.0065 | Precision: 0.9973 | Recall: 1.0000
2026-04-15 18:16:53 - INFO - Epoch 95/500 | Train Loss: 0.0082 | Val Loss: 0.0005 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:18:02 - INFO - Epoch 96/500 | Train Loss: 0.0163 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 18:19:12 - INFO - Epoch 97/500 | Train Loss: 0.0085 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
